Site,Habitat,PlSpecies,CP,FU
Dolebury_Warren,grassland,Trifolium_repens,6.70588235294118,0.352941176470588
Dolebury_Warren,scrub,Trifolium_repens,10,1
Dolebury_Warren,woodland,Trifolium_repens,0,0
Dolebury_Warren,grassland,Urtica_dioica,0,0
Dolebury_Warren,scrub,Urtica_dioica,2,0
Dolebury_Warren,woodland,Urtica_dioica,3,0
Dolebury_Warren,grassland,Vaccinium_myrtillus,0,0
Dolebury_Warren,scrub,Vaccinium_myrtillus,0,0
Dolebury_Warren,woodland,Vaccinium_myrtillus,0.5,0
Dolebury_Warren,grassland,Veronica_chamaedrys,0.5,0
Dolebury_Warren,scrub,Veronica_chamaedrys,6,3.5
Dolebury_Warren,woodland,Veronica_chamaedrys,0,0
Dolebury_Warren,grassland,Veronica_officinalis,13,0
Dolebury_Warren,scrub,Veronica_officinalis,26,168
Dolebury_Warren,woodland,Veronica_officinalis,1,1
Dolebury_Warren,grassland,Vicia_sativa,0,0
Dolebury_Warren,scrub,Vicia_sativa,3,0
Dolebury_Warren,woodland,Vicia_sativa,0,0
Dolebury_Warren,grassland,Viola_reichenbachiana,1,0
Dolebury_Warren,scrub,Viola_reichenbachiana,0.75,0.75
Dolebury_Warren,woodland,Viola_reichenbachiana,0,0
Dolebury_Warren,grassland,Viola_riviniana,1,0
Dolebury_Warren,scrub,Viola_riviniana,6,0.2
Dolebury_Warren,woodland,Viola_riviniana,3.08333333333333,0.333333333333333
